Unnamed: 0,Date,Team,Acquired,Relinquished,Notes
24776.0,2017-01-26,Mavericks, A.J. Hammons,,activated from IL
24777.0,2017-01-27,Blazers,, Ed Davis (Adam),placed on IL with sprained left wrist
24778.0,2017-01-27,Blazers, Tim Quarterman,,activated from IL
24779.0,2017-01-27,Celtics,, Al Horford,placed on IL with sore left groin
24780.0,2017-01-27,Grizzlies,, Jarell Martin,placed on IL
24781.0,2017-01-27,Grizzlies, Brandan Wright,,activated from IL
24782.0,2017-01-27,Hawks, Mike Muscala,,activated from IL
24783.0,2017-01-27,Hornets, Jeremy Lamb,,activated from IL
24784.0,2017-01-27,Spurs,, Jonathon Simmons,placed on IL with sprained right wrist
24785.0,2017-01-27,Spurs, (William) Tony Parker,,activated from IL
24786.0,2017-01-27,Pistons, Michael Gbinije,,activated from IL
24787.0,2017-01-28,Clippers,, Chris Paul,placed on IL recoverimg from surgery on left thumb to repair torn ligament
24788.0,2017-01-29,Blazers,, Tim Quarterman,placed on IL
24789.0,2017-01-29,Bulls,, Taj Gibson,placed on IL with sore left ankle
24790.0,2017-01-29,Bulls, Isaiah Canaan,,activated from IL
24791.0,2017-01-29,Hawks,, Thabo Sefolosha,placed on IL with groin injury (DTD)
24792.0,2017-01-29,Knicks,, Derrick Rose,placed on IL with sprained left ankle
24793.0,2017-01-29,Knicks, Marshall Plumlee,,activated from IL
24794.0,2017-01-29,Raptors, DeMar DeRozan,,activated from IL
24795.0,2017-01-29,Thunder,, Enes Kanter / Enes Freedom,placed on IL recovering from surgery on right arm / hand to repair fracture
24796.0,2017-01-29,Thunder, Semaj Christon,,activated from IL
24797.0,2017-01-29,Warriors,, Stephen Curry,placed on IL with stomach flu
24798.0,2017-01-29,Warriors, Damian Jones,,activated from IL
24799.0,2017-01-29,Blazers, Ed Davis (Adam),,activated from IL
24800.0,2017-01-29,Raptors,, Bruno Caboclo,placed on IL
24801.0,2017-01-30,Celtics, Al Horford,,activated from IL
24802.0,2017-01-30,Grizzlies,, Deyonta Davis,placed on IL with left foot injury
24803.0,2017-01-30,Grizzlies, Brandan Wright,,activated from IL
24804.0,2017-01-30,Grizzlies, Wade Baldwin IV,,activated from IL
24805.0,2017-01-31,Lakers,, Julius Randle,placed on IL with pneumonia
24806.0,2017-01-31,Lakers, D'Angelo Russell,,activated from IL
24807.0,2017-01-31,Raptors,, DeMar DeRozan,placed on IL with sore right ankle
24808.0,2017-01-31,Raptors, Delon Wright,,activated from IL
24809.0,2017-01-31,Spurs,, Bryn Forbes,placed on IL
24810.0,2017-02-01,Bucks,, Rashad Vaughn,placed on IL
24811.0,2017-02-01,Bucks, Steve Novak,,activated from IL
24812.0,2017-02-01,Bulls,, Denzel Valentine,placed on IL
24813.0,2017-02-01,Bulls, Taj Gibson,,activated from IL
24814.0,2017-02-01,Grizzlies,, Wade Baldwin IV,placed on IL
24815.0,2017-02-01,Grizzlies, Deyonta Davis,,activated from IL
24816.0,2017-02-01,Jazz,, Derrick Favors,placed on IL
24817.0,2017-02-01,Jazz, Raulzinho Neto / Raul Neto,,activated from IL
24818.0,2017-02-01,Nets,, Chris McCullough,placed on IL
24819.0,2017-02-01,Nets, Joe Harris,,activated from IL
24820.0,2017-02-01,Nuggets,, Nikola Jokic,placed on IL with strained left hip flexor
24821.0,2017-02-01,Nuggets,, Will Barton,placed on IL with sore left ankle
24822.0,2017-02-01,Nuggets, Emmanuel Mudiay,,activated from IL
24823.0,2017-02-01,Pacers,, Georges Niang,placed on IL
24824.0,2017-02-01,Pacers,, Rakeem Christmas,placed on IL with right groin injury
24825.0,2017-02-01,Pacers, Kevin Seraphin,,activated from IL
24826.0,2017-02-01,Pacers, Rodney Stuckey,,activated from IL
24827.0,2017-02-01,Suns,, Jared Dudley,placed on IL with illness
24828.0,2017-02-01,Suns,, Ronnie Price,placed on IL
24829.0,2017-02-01,Suns, Dragan Bender,,activated from IL
24830.0,2017-02-01,Thunder,, Alex Abrines,placed on IL with back spasms
24831.0,2017-02-01,Thunder, Josh Huestis,,activated from IL
24832.0,2017-02-01,Warriors, Stephen Curry,,activated from IL
24833.0,2017-02-02,Lakers,, Thomas Robinson,placed on IL
24834.0,2017-02-02,Lakers, Julius Randle,,activated from IL
24835.0,2017-02-02,Spurs,, LaMarcus Aldridge,placed on IL with sore right knee
24836.0,2017-02-02,Spurs, Bryn Forbes,,activated from IL
24837.0,2017-02-02,Warriors,, Shaun Livingston,placed on IL with strained back
24838.0,2017-02-02,Warriors,, Zaur Pachulia / Zaza Pachulia,placed on IL with strained right rotator cuff
24839.0,2017-02-03,Mavericks,, Andrew Bogut,placed on IL with strained right hamstring
24840.0,2017-02-03,Nuggets,, Danilo Gallinari,placed on IL with strained groin
24841.0,2017-02-03,Nuggets,, Johnny O'Bryant III,placed on IL
24842.0,2017-02-03,Nuggets, Nikola Jokic,,activated from IL
24843.0,2017-02-03,Nuggets, Will Barton,,activated from IL
24844.0,2017-02-03,Pacers,, Rodney Stuckey,placed on IL with sprained right ankle
24845.0,2017-02-03,Pacers, Georges Niang,,activated from IL
24846.0,2017-02-03,Suns,, Dragan Bender,placed on IL with right ankle injury
24847.0,2017-02-03,Suns, Ronnie Price,,activated from IL
24848.0,2017-02-03,Mavericks, Deron Williams,,activated from IL
24849.0,2017-02-04,Bucks,, Roy Hibbert,placed on IL
24850.0,2017-02-04,Bucks, Rashad Vaughn,,activated from IL
24851.0,2017-02-04,Jazz,, Rodney Hood,placed on IL with right knee injury
24852.0,2017-02-04,Jazz, Derrick Favors,,activated from IL
24853.0,2017-02-04,Kings,, Garrett Temple,placed on IL with torn left hamstring
24854.0,2017-02-04,Nuggets,, Darrell Arthur,placed on IL
24855.0,2017-02-04,Pacers,, Thaddeus Young,placed on IL with sprained left wrist
24856.0,2017-02-04,Pacers, Rakeem Christmas,,activated from IL
24857.0,2017-02-04,Spurs, LaMarcus Aldridge,,activated from IL
24858.0,2017-02-04,Suns,, Ronnie Price,placed on IL
24859.0,2017-02-04,Suns, Jared Dudley,,activated from IL
24860.0,2017-02-04,Timberwolves,, Zach LaVine,placed on IL with torn ACL in left knee (out for season)
24861.0,2017-02-04,Warriors, Shaun Livingston,,activated from IL
24862.0,2017-02-04,Spurs,, Bryn Forbes,placed on IL
24863.0,2017-02-05,Thunder, Alex Abrines,,activated from IL
24864.0,2017-02-05,Thunder,, Josh Huestis,placed on IL
24865.0,2017-02-06,Bulls,, Cristiano Felicio,placed on IL with strained lower right leg
24866.0,2017-02-06,Bulls, Denzel Valentine,,activated from IL
24867.0,2017-02-06,Knicks,, Joakim Noah,placed on IL with sore left hamstring
24868.0,2017-02-06,Knicks, Derrick Rose,,activated from IL
24869.0,2017-02-06,Lakers,, Marcelinho Huertas / Marcelo Huertas,placed on IL
24870.0,2017-02-06,Lakers, Metta World Peace / Ron Artest,,activated from IL
24871.0,2017-02-06,Nuggets,, Emmanuel Mudiay,placed on IL with back injury
24872.0,2017-02-06,Nuggets, Darrell Arthur,,activated from IL
24873.0,2017-02-06,Pacers, Rodney Stuckey,,activated from IL
24874.0,2017-02-06,Pistons,, Reggie Bullock,placed on IL with illness
24875.0,2017-02-06,Raptors, DeMar DeRozan,,activated from IL
24876.0,2017-02-06,Suns,, Derrick Jones Jr.,placed on IL
24877.0,2017-02-06,Suns,, Dragan Bender,placed on IL with bruised right ankle
24878.0,2017-02-06,Suns, Jared Dudley,,activated from IL
24879.0,2017-02-06,Suns, Ronnie Price,,activated from IL
24880.0,2017-02-06,Pacers,, Georges Niang,placed on IL
24881.0,2017-02-06,Raptors,, Delon Wright,placed on IL
24882.0,2017-02-06,Pistons, Michael Gbinije,,activated from IL
24883.0,2017-02-07,Nets,, Quincy Acy,placed on IL with sprained left ankle
24884.0,2017-02-07,Nets, Chris McCullough,,activated from IL
24885.0,2017-02-08,Bucks,, Spencer Hawes,placed on IL
24886.0,2017-02-08,Bucks, Khris Middleton,,activated from IL
24887.0,2017-02-08,Bulls,, Dwyane Wade,placed on IL with upper respiratory illness
24888.0,2017-02-08,Bulls, Cristiano Felicio,,activated from IL
24889.0,2017-02-08,Lakers,, Metta World Peace / Ron Artest,placed on IL
24890.0,2017-02-08,Lakers, Marcelinho Huertas / Marcelo Huertas,,activated from IL
24891.0,2017-02-08,Nuggets,, Emmanuel Mudiay,placed on IL
24892.0,2017-02-08,Pistons, Reggie Bullock,,activated from IL
24893.0,2017-02-08,Suns,, Ronnie Price,placed on IL
24894.0,2017-02-08,Suns, Derrick Jones Jr.,,activated from IL
24895.0,2017-02-08,Wizards,, Markieff Morris,placed on IL with tightness in right calf
24896.0,2017-02-08,Wizards, Ian Mahinmi,,activated from IL
24897.0,2017-02-08,Pistons,, Michael Gbinije,placed on IL
24898.0,2017-02-09,Hornets,, Mike Tobey,placed on IL
24899.0,2017-02-09,Hornets,, Ramon Sessions,placed on IL recovering from surgery on left knee to repair torn lateral meniscus (out for season)
24900.0,2017-02-09,Hornets, Cody Zeller,,activated from IL
24901.0,2017-02-10,Bucks,, Jabari Parker,placed on IL with torn ACL in left knee
24902.0,2017-02-10,Bucks, Spencer Hawes,,activated from IL
24903.0,2017-02-10,Bulls,, Paul Zipser,placed on IL with left ankle tendinitis
24904.0,2017-02-10,Bulls, Dwyane Wade,,activated from IL
24905.0,2017-02-10,Lakers,, Marcelinho Huertas / Marcelo Huertas,placed on IL
24906.0,2017-02-10,Lakers, Thomas Robinson,,activated from IL
24907.0,2017-02-10,Nuggets,, Kenneth Faried,placed on IL with sprained right ankle
24908.0,2017-02-10,Spurs,, Dejounte Murray,placed on IL
24909.0,2017-02-10,Suns,, Derrick Jones Jr.,placed on IL
24910.0,2017-02-10,Suns, Ronnie Price,,activated from IL
24911.0,2017-02-10,Wizards,, Daniel Ochefu,placed on IL
24912.0,2017-02-10,Wizards, Markieff Morris,,activated from IL
24913.0,2017-02-10,Nuggets, Emmanuel Mudiay,,activated from IL
24914.0,2017-02-10,Spurs, Bryn Forbes,,activated from IL
24915.0,2017-02-11,Bucks,, Khris Middleton,placed on IL
24916.0,2017-02-11,Bucks, Roy Hibbert,,activated from IL
24917.0,2017-02-11,Celtics, Demetrius Jackson,,activated from IL
24918.0,2017-02-11,Hornets,, Cody Zeller,placed on IL with sore quadriceps
24919.0,2017-02-11,Hornets, Mike Tobey,,activated from IL
24920.0,2017-02-11,Suns,, Eric Bledsoe,placed on IL for rest
24921.0,2017-02-11,Suns,, Tyson Chandler,placed on IL with sprained right ankle
24922.0,2017-02-11,Suns, Derrick Jones Jr.,,activated from IL
24923.0,2017-02-12,Knicks,, Maurice Ndour / Maurice N'dour,placed on IL
24924.0,2017-02-12,Knicks, Lance Thomas,,activated from IL
24925.0,2017-02-12,Raptors,, Patrick Patterson,placed on IL with bruised left knee
24926.0,2017-02-12,Raptors, Delon Wright,,activated from IL
24927.0,2017-02-12,Spurs,, Jonathon Simmons,placed on IL with illness
24928.0,2017-02-12,Spurs, Dejounte Murray,,activated from IL
24929.0,2017-02-13,Blazers,, Evan Turner,placed on IL recovering from surgery on right hand to repair fracture
24930.0,2017-02-13,Bucks,, Roy Hibbert,placed on IL
24931.0,2017-02-13,Bucks, Khris Middleton,,activated from IL
24932.0,2017-02-13,Celtics,, Chris Wilcox,placed on IL with left Achilles tendinitis
24933.0,2017-02-13,Celtics,, Jaylen Brown,placed on IL with strained right hip flexor
24934.0,2017-02-13,Pacers,, Rakeem Christmas,placed on IL
24935.0,2017-02-13,Pacers, Georges Niang,,activated from IL
24936.0,2017-02-13,Spurs,, Bryn Forbes,placed on IL
24937.0,2017-02-13,Spurs, Jonathon Simmons,,activated from IL
24938.0,2017-02-13,Suns,, Ronnie Price,placed on IL
24939.0,2017-02-13,Suns, Eric Bledsoe,,activated from IL
24940.0,2017-02-13,Suns, Tyson Chandler,,activated from IL
24941.0,2017-02-13,Magic, Stephen Zimmerman Jr.,,activated from IL
24942.0,2017-02-13,Blazers, Tim Quarterman,,activated from IL
24943.0,2017-02-13,Hornets, Chris Andersen,,activated from IL
24944.0,2017-02-14,Cavaliers,, Kevin Love,placed on IL with recovering from arthroscopic surgery on left knee to remove loose body
24945.0,2017-02-14,Lakers,, Thomas Robinson,placed on IL
24946.0,2017-02-14,Lakers, Marcelinho Huertas / Marcelo Huertas,,activated from IL
24947.0,2017-02-14,Raptors, Patrick Patterson,,activated from IL
24948.0,2017-02-15,Knicks,, Brandon Jennings,placed on IL with sore left Achilles
24949.0,2017-02-15,Knicks, Maurice Ndour / Maurice N'dour,,activated from IL
24950.0,2017-02-15,Mavericks, Andrew Bogut,,activated from IL
24951.0,2017-02-15,Pacers,, Lavoy Allen,placed on IL with sore right knee
24952.0,2017-02-15,Pelicans,, Terrence Jones,placed on IL with sprained right thumb
24953.0,2017-02-15,Raptors,, Patrick Patterson,placed on IL with bruised left knee
24954.0,2017-02-15,Raptors,, Serge Ibaka,placed on IL
24955.0,2017-02-15,Grizzlies, Jarell Martin,,activated from IL
24956.0,2017-02-15,Pacers, Rakeem Christmas,,activated from IL
24957.0,2017-02-15,Grizzlies,, Deyonta Davis,placed on IL
24958.0,2017-02-15,Pelicans, Cheick Diallo,,activated from IL
24959.0,2017-02-15,Raptors, Bruno Caboclo,,activated from IL
24960.0,2017-02-16,Bulls,, Dwyane Wade,placed on IL with illness
24961.0,2017-02-16,Bulls, Paul Zipser,,activated from IL
24962.0,2017-02-16,Pacers, Rakeem Christmas,,activated from IL
24963.0,2017-02-23,Celtics, Chris Wilcox,,activated from IL
24964.0,2017-02-23,Clippers,, Diamond Stone,placed on IL with left knee injury
24965.0,2017-02-23,Clippers, Brice Johnson,,activated from IL
24966.0,2017-02-23,Knicks, Brandon Jennings,,activated from IL
24967.0,2017-02-23,Nuggets,, Malik Beasley,placed on IL
24968.0,2017-02-23,Nuggets, Danilo Gallinari,,activated from IL
24969.0,2017-02-23,Nuggets, Kenneth Faried,,activated from IL
24970.0,2017-02-23,Warriors,, Damian Jones,placed on IL
24971.0,2017-02-23,Warriors,, Kevon Looney,placed on IL
24972.0,2017-02-23,Warriors, David West,,activated from IL
24973.0,2017-02-23,Warriors, Zaur Pachulia / Zaza Pachulia,,activated from IL
24974.0,2017-02-23,Pelicans, Omri Casspi,,activated from IL
24975.0,2017-02-23,Pelicans, Terrence Jones,,activated from IL
24976.0,2017-02-23,Knicks,, Marshall Plumlee,placed on IL
24977.0,2017-02-23,Magic,, C.J. Watson,placed on IL with Achilles injury
24978.0,2017-02-24,Bulls,, Cameron Payne,placed on IL with flu
24979.0,2017-02-24,Bulls,, Paul Zipser,placed on IL with left ankle tendinitis
24980.0,2017-02-24,Bulls, Dwyane Wade,,activated from IL
24981.0,2017-02-24,Celtics,, Gerald Green (b. 1986-01-26),placed on IL with bruised left heel
24982.0,2017-02-24,Celtics, Jaylen Brown,,activated from IL
24983.0,2017-02-24,Clippers,, Wesley Johnson / Wes Johnson,placed on IL
24984.0,2017-02-24,Clippers, Chris Paul,,activated from IL
24985.0,2017-02-24,Hawks, Thabo Sefolosha,,activated from IL
24986.0,2017-02-24,Jazz,, Raulzinho Neto / Raul Neto,placed on IL
24987.0,2017-02-24,Jazz, Rodney Hood,,activated from IL
24988.0,2017-02-24,Lakers,, Tyler Ennis,placed on IL
24989.0,2017-02-24,Lakers, Thomas Robinson,,activated from IL
24990.0,2017-02-24,Mavericks, A.J. Hammons,,"""activated"""
24991.0,2017-02-24,Nets,, K.J. McDaniels,placed on IL
24992.0,2017-02-24,Nets, Jeremy Lin,,activated from IL
24993.0,2017-02-24,Nuggets,, Roy Hibbert,placed on IL
24994.0,2017-02-24,Pacers,, Al Jefferson,placed on IL with dental ailment
24995.0,2017-02-24,Pacers,, Georges Niang,placed on IL
24996.0,2017-02-24,Pacers, Lavoy Allen,,activated from IL
24997.0,2017-02-24,Pacers, Thaddeus Young,,activated from IL
24998.0,2017-02-24,Raptors,, Kyle Lowry,placed on IL with sore right wrist
24999.0,2017-02-24,Raptors, Patrick Patterson,,activated from IL
25000.0,2017-02-24,Spurs,, Joel Anthony,placed on IL
25001.0,2017-02-24,Spurs, Pau Gasol,,activated from IL
25002.0,2017-02-24,Thunder,, Victor Oladipo,placed on IL with back spasms
25003.0,2017-02-24,Thunder, Enes Kanter / Enes Freedom,,activated from IL
25004.0,2017-02-24,Thunder, Josh Huestis,,activated from IL
25005.0,2017-02-24,Wizards,, Chris McCullough,placed on IL
25006.0,2017-02-24,Wizards, Daniel Ochefu,,activated from IL
25007.0,2017-02-24,Hawks,, Ryan Kelly,placed on IL
25008.0,2017-02-25,Bulls,, Michael Carter-Williams,placed on IL with patellar tendinitis in knee
25009.0,2017-02-25,Bulls, Cameron Payne,,activated from IL
25010.0,2017-02-25,Hawks,, Lamar Patterson,placed on IL
25011.0,2017-02-25,Knicks,, Kristaps Porzingis,placed on IL with sprained right ankle
25012.0,2017-02-25,Knicks, Marshall Plumlee,,activated from IL
25013.0,2017-02-25,Nets,, Caris LeVert,placed on IL with illness
25014.0,2017-02-25,Nets, K.J. McDaniels,,activated from IL
25015.0,2017-02-25,Pelicans,, Omer Asik,placed on IL with illness
25016.0,2017-02-25,Warriors,, Kevin Durant,placed on IL with bruised left hand
25017.0,2017-02-25,Warriors, Kevon Looney,,activated from IL
25018.0,2017-02-26,Bucks,, Axel Toupane,placed on IL
25019.0,2017-02-26,Lakers,, Jose Calderon,placed on IL
25020.0,2017-02-26,Lakers, Tyler Ennis,,activated from IL
25021.0,2017-02-26,Nuggets,, Kenneth Faried,placed on IL with sore lower back / back spasms
25022.0,2017-02-26,Nuggets, Roy Hibbert,,activated from IL
25023.0,2017-02-27,Bucks,, Khris Middleton,placed on IL
25024.0,2017-02-27,Bucks, Axel Toupane,,activated from IL
25025.0,2017-02-27,Celtics,, Demetrius Jackson,placed on IL
25026.0,2017-02-27,Celtics, Avery Bradley,,activated from IL
25027.0,2017-02-27,Hawks,, Mike Dunleavy Jr.,placed on IL with sore right ankle
25028.0,2017-02-27,Hawks, Lamar Patterson,,activated from IL
25029.0,2017-02-27,Hawks, Ryan Kelly,,activated from IL
25030.0,2017-02-27,Mavericks,, A.J. Hammons,placed on IL
25031.0,2017-02-27,Warriors, Kevin Durant,,activated from IL
25032.0,2017-02-28,Hornets,, Miles Plumlee,placed on IL with strained right calf
25033.0,2017-02-28,Hornets, Cody Zeller,,activated from IL
25034.0,2017-02-28,Lakers,, Thomas Robinson,placed on IL with flu
25035.0,2017-02-28,Nets, Caris LeVert,,activated from IL
25036.0,2017-02-28,Pistons,, Darrun Hilliard,placed on IL with back spasms
25037.0,2017-02-28,Pistons, Michael Gbinije,,activated from IL
25038.0,2017-02-28,Thunder,, Josh Huestis,placed on IL
25039.0,2017-02-28,Thunder, Victor Oladipo,,activated from IL
25040.0,2017-03-01,76ers,, Joel Embiid,placed on IL with torn meniscus in left knee (out for season)
25041.0,2017-03-01,Bucks,, Michael Beasley,placed on IL with hyperextended left knee
25042.0,2017-03-01,Bucks, Khris Middleton,,activated from IL
25043.0,2017-03-01,Cavaliers,, Kahlil Felder / Kay Felder,placed on IL
25044.0,2017-03-01,Jazz,, Rodney Hood,placed on IL with sore right knee
25045.0,2017-03-01,Jazz, Raulzinho Neto / Raul Neto,,activated from IL
25046.0,2017-03-01,Kings,, Malachi Richardson,placed on IL with torn right hamstring
25047.0,2017-03-01,Knicks,, Guillermo Hernangomez / Willy Hernangomez,placed on IL with ankle injury
25048.0,2017-03-01,Knicks, Kristaps Porzingis,,activated from IL
25049.0,2017-03-01,Mavericks,, Wesley Matthews / Wes Matthews Jr.,placed on IL with right hip injury
25050.0,2017-03-01,Mavericks, A.J. Hammons,,activated from IL
25051.0,2017-03-01,Nets,, Andrew Nicholson,placed on IL
25052.0,2017-03-01,Nets, Quincy Acy,,activated from IL
25053.0,2017-03-01,Pacers,, Thaddeus Young,placed on IL
25054.0,2017-03-01,Pacers, Al Jefferson,,activated from IL
25055.0,2017-03-01,Rockets,, Isaiah Taylor,placed on IL
25056.0,2017-03-01,Spurs,, (William) Tony Parker,placed on IL with bruised quadriceps / sore knee (DTD)
25057.0,2017-03-01,Spurs, Joel Anthony,,activated from IL
25058.0,2017-03-01,Wizards, Chris McCullough,,activated from IL
25059.0,2017-03-01,Pistons,, Michael Gbinije,placed on IL
25060.0,2017-03-01,Wizards,, Brandon Jennings,placed on IL
25061.0,2017-03-02,Bulls,, Anthony Morrow,placed on IL
25062.0,2017-03-02,Bulls, Paul Zipser,,activated from IL
25063.0,2017-03-02,Thunder,, Victor Oladipo,placed on IL with back injury
